637097.191946683,637103.1423413461,637137.5235469494,637152.9996230791,637149.3039690946,637202.4227658763,637314.4989914917,637323.5033586674,637324.1979856157,637327.33266753,637325.8975877647,637327.1560254736,637316.0178538723,637240.9526030967,637232.9100820927,637200.726822663,637133.1456973609,636780.5304827294,637041.0231001445,637027.8134561782,637033.9752885455,637035.0118315076,637037.4111111702,637042.8868073218,637055.2023074107,637082.570023587,637142.466100185,637272.0415367236,637532.5498753273,637960.5856152569,635587.2304561051,635616.4506308254,635708.9437930022,635768.9426345106,635782.3373254177,635807.3625509547,635848.0181696782,635917.8561296334,636034.3179496485,636225.8375991645,636523.5747150645,636942.6483476219,637414.9591674807,637599.1071097598,636383.3942389372,630643.2250371443,612162.3574306637,612186.7092820022,612248.0960735783,612359.7880830957,612564.6115758603,612977.1073397842,613782.7843636877,615258.7969506679,618321.9500837456,623944.3500571209,623952.055971316,623954.6542155644,623957.5349374447,623963.3972965472,623970.7080810112,624059.1339357693,624024.0263956656,624036.2563770805,624052.6282186174,624074.1191273959,624100.7115726272,624115.723881429,624116.7858847888,624123.2412631109,624134.006611751,624160.7896483241,624216.5932911354,624400.0616036463,624059.070299767,624033.0995428708,623974.5913742122,623842.0225005983,623543.0013931134,622872.4156424333,621378.0693149075,618070.1718717775,610793.1634646768,594887.8250470458,560388.1438308388,486253.7653098659,328880.911801231,-40.26609992446403,-0.9795131370810581,0.9801775566471471,0.6286495259608867,0.7533565180565535,0.6761547257309313,0.5947808502118161,0.50806265923526,0.41646973528343895,0.3201060817544533,0.21889454869663655,0.11213075238575033,0.0
637087.765510678,637118.348484804,637129.4067361123,637149.2664143459,637210.0129816066,637234.8613113568,637349.7198002794,637348.0207541725,637310.3394903742,637345.8475631378,637341.6070226005,637390.5986307273,637425.0537135982,637280.9688943485,637310.1204444107,637396.7463251286,637022.8300783423,636661.6284277386,637034.2097291794,637031.9058400359,637032.4835261509,637031.9660075165,637030.7713958798,637027.9651772663,637021.4090201901,637006.2487066322,636971.4701342265,636896.1870544702,636736.6242619614,636734.8771743068,635532.5779478434,635512.4095013692,635466.878053235,635732.6758065806,635730.4847992725,635723.2287795653,635704.8034680925,635671.6594833555,635629.0837925166,635595.93166354,635638.2934571936,635950.1865859318,637049.2005047561,640242.4546149775,648715.7112164965,669898.5529760481,612103.421166077,612076.1902535036,612024.045050147,611920.7113473603,611716.6289939499,611310.9844719345,610636.7021350196,609154.5708023289,606291.26570884,623937.1722617851,623954.6471556623,623948.6036839715,623947.8388293971,623944.8323405606,623938.3477144476,624026.2210253173,624013.4851393804,624014.4386585793,624007.3108437422,624016.1625992745,624075.9002904872,624127.9359280228,624105.7267912313,624102.0389573195,624095.6046754295,624071.0639148363,624043.2212993846,624228.9967435412,624115.1105156224,624159.3600860137,624258.6649211029,624480.9148317559,624973.9874283595,626059.5453805223,628432.9052497372,633587.3746726692,644705.5779870681,668446.8615344418,718451.5738057084,821798.4392374947,1.0298201944647948e6,-31.6095273653399,-2.8114796336721186,0.9446609112778916,0.865633553032357,0.7557465057602202,0.6789688911054352,0.5969263720815924,0.5098753595141238,0.4177216496452767,0.3205727381281084,0.218535205198238,0.11167839417905759,0.0
637096.5327040554,637102.8992636222,637136.9839493833,637151.4577484692,637149.3001619921,637203.6054633135,637314.825005621,637321.5546114255,637323.481781757,637327.4248894228,637326.6237683194,637327.4148118291,637314.1676450951,637240.5950442995,637232.105687883,637199.4958042983,637131.1342236948,636767.5762980324,637040.7930983591,637025.6355193345,637033.9082124525,637034.9400281555,637037.3330754002,637042.7986545111,637055.0981459551,637082.4475944393,637142.2159607373,637272.5009789173,637530.4204904981,637957.7260068455,635588.3477303465,635616.6583955786,635711.1684754745,635768.5170935539,635781.8540131946,635806.8540524951,635847.3732208412,635916.9128374817,636032.9343096844,636223.8075151554,636520.5962220979,636938.2791586622,637408.5514303378,637589.7119466994,636369.6124955865,630622.3796315037,612161.717248243,612186.7787182258,612248.2545846379,612359.9708838043,612564.340172066,612978.2549523199,613783.4059866176,615259.4083316851,618304.9899071084,623944.8727877506,623952.6328317341,623954.8240476729,623957.6770680214,623963.5661644276,623971.8312589813,624073.029482412,624024.3224224009,624036.0602525827,624051.9460099104,624073.0119779581,624099.8219853541,624114.7382912792,624116.9255417503,624123.4610718734,624133.9041990055,624161.2314389708,624218.4617384172,624400.9551231352,624058.6024338235,624032.4011546649,623973.5503553734,623840.4875530035,623540.7542090688,622869.1432056956,621373.3257543321,618063.3288939239,610783.3885516868,594874.0752155265,560369.2708676138,486228.91764081136,328850.6929996199,-39.707279395030255,-0.6909508115381386,0.9456435435317603,0.6913259399121688,0.7468833263266966,0.6711801455128948,0.5906957403048113,0.5051280981656369,0.4144122112085527,0.31846488571774006,0.21732763937177021,0.11113135440582414,0.0
637087.9927048314,637119.187791886,637128.9151615654,637149.6225159991,637208.7747087878,637233.5566040461,637348.325577255,637348.4575849479,637310.4548548126,637345.4511947479,637341.9220740749,637391.0503108132,637425.1036545538,637280.5927756918,637309.820658438,637396.0326121654,637022.6019743482,636699.8875771352,637034.0462359478,637030.0716283207,637032.5679353093,637032.0884496466,637030.9506280213,637028.2267393839,637021.7891285496,637006.7938893783,636972.2557948186,636897.1865112947,636737.5628185448,636759.9594254221,635532.7634195918,635511.6200954727,635465.3256579312,635732.5105906901,635715.0448880013,635723.3663003222,635705.0213257112,635671.7801619364,635629.2259588519,635596.1062525903,635638.5164361824,635950.4812939483,637049.6010590653,640243.0110294893,648716.4751212032,669894.8746668389,612103.5488057518,612076.702763043,612023.76106166,611920.9335240255,611717.0779947748,611311.6241131757,610637.1591424515,609156.1085011768,606251.0513011944,623938.1716285622,623954.4514285094,623948.5850898568,623947.9682222334,623944.737631971,623937.3271272001,624026.1182050481,624013.7992485736,624014.173094672,624007.3771575133,624016.0189588707,624076.1477194052,624133.2972527905,624105.6010241411,624101.9666328904,624095.2633746496,624070.6368237295,624044.3460098975,624229.0874691721,624115.1861715523,624159.4590678671,624258.7639977022,624481.0171266812,624974.0968530842,626059.6696157999,628433.0816840236,633587.6012116612,644705.8784747311,668447.3050116047,718452.206087799,821799.3796098921,1.0298329348299629e6,-32.37246798822643,-2.6870338285518898,0.8811172908793122,0.9395154252504216,0.745728960769218,0.669848513405101,0.5890107605146442,0.5032455284653357,0.4125317892094632,0.31685917133315644,0.2162028171571478,0.11056799162816525,0.0
637097.1927140797,637103.0785418412,637137.5360610288,637150.2471953358,637149.3091410962,637202.4127490422,637315.3661655036,637319.2230109655,637322.7731102187,637327.4917586164,637325.8547994919,637327.6662989104,637312.2580403273,637240.2357666194,637231.3055646882,637198.2650953896,637129.6276751282,636756.0342004067,637040.5858335831,637026.5820997406,637033.9743446182,637035.0107227305,637037.4095788167,637042.8847403334,637055.1993554335,637082.566633609,637142.460487792,637272.0500000056,637532.6166402701,637958.1536146334,635587.3591548275,635616.461098414,635726.7871794566,635768.417391754,635782.8210841264,635807.3627587225,635848.0162033483,635917.8559507929,636034.317852098,636225.8375555226,636523.5747071818,636942.6483634461,637414.9591991466,637599.1071379196,636383.3921948399,630643.1975072501,612161.9362587751,612186.9135220589,612248.0730218762,612359.6885856742,612564.5724781904,612979.4024749645,613783.5802438594,615259.2755488072,618322.2950427217,623944.3779031165,623952.044396267,623954.6485453555,623957.5478994597,623963.4330367211,623970.7001592328,624072.6522745411,624024.6143924843,624035.8528784331,624051.2657838401,624071.9047821315,624098.8143368999,624115.9448008826,624116.7810014614,624123.2472564273,624133.9977119686,624160.7692667147,624216.5985359949,624400.0139741215,624058.1374839769,624031.7059487306,623972.5123499309,623838.9555169245,623538.5098664934,622865.8735183935,621368.5849729879,618056.4886804388,610773.6163719454,594860.3281273489,560350.4006357568,486204.06991797144,328820.4731854204,-39.132020106001164,-0.40358282443660853,0.8962853250212424,0.6962894879336657,0.7394991785325606,0.6646684397799582,0.584915128698693,0.5000962042952333,0.4101697916788883,0.3151438450876022,0.21506720491262085,0.10999915963637255,0.0
637088.2243799143,637120.031007533,637128.4488495166,637150.4407923004,637207.6608921741,637232.2502667984,637349.8750225329,637345.3140870559,637310.4074754688,637345.812177376,637341.5822776167,637391.4730544614,637425.1671835432,637280.2233140765,637310.2813732793,637396.7600244612,637018.4004154367,636664.855550598,637034.1563053922,637029.1264796114,637032.485847691,637031.9676807779,637030.7725333284,637027.9659637499,637021.4096637466,637006.2480759012,636971.4766134514,636896.1697119079,636736.6243517196,636736.5487591177,635532.544549492,635512.5091672003,635466.8698600837,635732.5321815832,635728.3227510875,635723.2341866583,635704.8270971599,635671.9009616674,635629.3676283135,635596.2797161619,635638.7376987635,635950.7737725767,637049.9989646999,640243.564551714,648717.2395523547,669892.7943946966,612103.3673652873,612077.1711345426,612024.0452023697,611920.7618105831,611716.6173942039,611310.9973396631,610637.5773351678,609154.490965697,606265.7015177682,623937.3815325175,623954.6704103177,623948.6343558965,623948.1031817511,623944.4095265982,623936.3009274174,624026.0207772866,624013.4843299277,624014.4298157138,624007.3060561103,624016.1896826659,624075.8514944498,624128.0047657288,624105.4627783342,624102.0707435329,624095.5950778825,624070.2294426309,624043.2107855256,624212.1436009505,624115.1101599947,624159.3588234235,624258.6620025974,624480.9097423239,624973.9795698322,626059.5343135078,628432.892694738,633587.3580545341,644705.556008718,668446.8340810556,718451.5374157444,821798.3910941833,1.0298306613950619e6,-31.61573608499103,-2.570865738567061,0.8887381486457073,0.998378147708437,0.7365530785314308,0.6617298981388966,0.5820637982386394,0.4975004401581121,0.40798090740284304,0.31346183627198704,0.2139341343732572,0.10942840841534116,0.0
637096.5266942058,637102.9256391288,637138.1075525932,637151.377259069,637149.284132964,637201.200074095,637315.1508265225,637318.9496941867,637323.485417794,637327.4158103109,637325.0859742274,637327.9151749834,637310.3144077735,637240.6116510392,637232.1063639978,637199.4695116587,637131.6680793216,636769.07350509,637040.8053749203,637028.0309607227,637034.0434139853,637035.084472838,637037.4894731083,637042.9746438581,637055.3050688924,637082.6909115384,637142.7118613167,637271.5935148807,637534.7535471495,637959.9763434721,635586.279764364,635616.2598595616,635734.274829539,635768.8137721184,635783.3752054836,635807.8741475298,635848.6657795234,635918.801483688,636035.7038978545,636227.8701545997,636526.5557874396,636947.0201873095,637421.3696028835,637608.5049626549,636397.1731510155,630663.9849010363,612162.0683156548,612186.4259944034,612248.2334086311,612359.8621524711,612564.3055850687,612980.560034307,613784.0959263097,615258.9182348608,618339.3881088385,623943.867432493,623951.4605438717,623954.4739522339,623957.4264221316,623963.3267839839,623971.8390607878,624072.9951401091,624024.9159871035,624035.6626508944,624050.5884301699,624070.8037355485,624097.9288065569,624117.0382280466,624116.9391272621,624123.4658170438,624133.8273442205,624160.3161831808,624214.7861838868,624399.524050015,624058.6026391438,624032.4016282428,623973.5506547849,623840.4877480519,623540.7543335003,622869.1432418182,621373.3258163695,618063.3289403259,610783.3885675278,594874.0752409105,560369.2708815456,486228.91745771863,328850.692185099,-39.69596213084745,-0.11942437996770372,0.843338311171401,0.6864376295182273,0.7315801975912618,0.6575561750911328,0.5786231572379682,0.49469726054112534,0.40575003133465976,0.31177915811525536,0.21280246021886534,0.10885720057249115,0.0
637087.984417638,637119.1912867147,637127.9812755898,637150.7086935055,637205.605445891,637230.9434189893,637348.7801786729,637344.8013096926,637310.5239785264,637345.3203377754,637341.0512094529,637391.863986137,637425.2717471467,637279.8533575071,637309.7653001257,637397.4793144003,637011.91779472,636703.9946073752,637034.0754490095,637028.8102090972,637032.4089206093,637031.8512941858,637030.5982299828,637027.7085986738,637021.0334570424,637005.7042249156,636970.7066962712,636895.1386985289,636735.6858655778,636714.4009265987,635532.2979260435,635513.4492548337,635468.4803790171,635732.5050189259,635737.58009188,635723.1126039298,635704.6104478207,635672.0218149434,635629.508739162,635596.4520013052,635638.9572046091,635951.0639977404,637050.3942153581,640244.1151788833,648718.0036520868,669891.1072139501,612103.8467847642,612076.6094339009,612024.3302504284,611920.9365527135,611717.0973131896,611310.3838683119,610637.9680262728,609156.1581636963,606270.6068280998,623935.9995575444,623954.4327320078,623948.5415668153,623947.9648512498,623944.4906435935,623935.2857049537,624025.9415139457,624013.8096212103,624014.1827527516,624007.390728733,624015.9987050936,624075.5167299119,624103.0354546506,624105.6033125909,624102.1399240112,624095.2681769296,624069.8421128452,624042.0659224169,624209.5518144164,624115.1858175949,624159.4577487631,624258.7609473421,624481.0118068773,624974.088648277,626059.6581094392,628433.068757368,633587.5841928201,644705.8560879121,668447.2772042603,718452.1693738204,821799.3312021836,1.0298457825889093e6,-30.848757098127685,-2.563099006104458,0.9084908117820155,0.8451146477639634,0.7278709368886445,0.6540818842068117,0.5754844435337434,0.4919926774307402,0.40354314447313083,0.3101025220602183,0.21167270497688223,0.10828625786921696,0.0
637095.8669523564,637103.090012294,637138.6923830657,637152.263163403,637149.2341576811,637202.4262547315,637314.8874998153,637318.7958781811,637322.7787925933,637327.5657248308,637325.8600691627,637327.663109716,637312.3299956659,637240.2351978637,637231.2939362157,637198.3048038483,637128.7580655781,636757.6757015779,637040.6421781284,637027.3270594694,637033.9742908678,637035.0104719381,637037.4089308268,637042.8836142538,637055.1975913411,637082.5636716308,637142.4569373128,637272.0583214264,637532.6765088642,637956.8318335668,635585.7578641371,635616.4669484041,635745.05817216,635769.3365317968,635783.0729851734,635807.36305102,635848.0119738014,635917.8561502992,636034.3179594958,636225.8376021754,636523.5747140587,636942.6483444861,637414.9591631887,637599.1071010608,636383.3933633224,630643.2160505438,612161.9836031884,612186.4068410044,612248.0829423303,612359.5685372056,612564.5843825476,612979.3954528301,613783.7370567947,615259.1555709549,618356.4464859457,623944.4156200842,623951.9856633655,623954.6493527667,623957.5405867359,623963.3160072699,623972.9885325996,624073.626190552,624025.2133835881,624035.4611130535,624049.9137060073,624069.7059402392,624098.6303578289,624116.5176644097,624116.7790440042,624123.6753927671,624133.9812772317,624160.7622424138,624216.5957629854,624399.9406833831,624059.0703154919,624033.0995617134,623974.5913810724,623842.022501675,623543.0013926283,622872.415649318,621378.0693135825,618070.1718687186,610793.1634626276,594887.8250438294,560388.1438286477,486253.77106845786,328880.91903122445,-40.24447009881038,0.16499617898749475,0.8202591873851661,0.6654411693628353,0.7234338827321486,0.6502566200164025,0.5722239117908967,0.4892639623878433,0.4013384840150569,0.30843002318285395,0.21054507552925286,0.10771598117362403,0.0
637088.2402362685,637120.0331059684,637128.4495472965,637150.4645876307,637206.8236349204,637232.2459913942,637346.6010892707,637345.6334872063,637310.5701441107,637344.9887491735,637341.386872066,637391.4375465369,637425.2061652398,637280.2195388644,637309.9971205394,637396.7563508737,637015.3968463433,636681.0089015053,637034.1589749838,637029.1206585664,637032.4884784104,637031.9694906883,637030.7737407358,637027.9667870322,637021.4103305177,637006.247454675,636971.4834564838,636896.1529563327,636736.6241524281,636737.7270703812,635532.5657788009,635512.4465356529,635467.0127335122,635732.3693143291,635735.3927385154,635723.2441498134,635704.3966010312,635671.8962632801,635629.3617320007,635596.2726090702,635638.72946377,635950.7645671782,637049.9889748772,640243.5540164271,648717.2310149027,669893.1863983778,612104.1815232902,612076.2501101553,612024.0462944035,611921.0684527585,611717.5606223689,611311.0095255008,610636.7998349711,609157.8870266764,606286.1298296365,623936.8113117812,623954.2136832314,623948.4983477093,623947.8377516181,623944.3856011133,623936.2944379617,624025.9945646176,624014.1759635836,624013.9478842241,624007.4772194575,624015.7505274535,624075.8227000913,624115.8078989157,624105.2379060069,624102.0874239778,624095.6001276124,624069.4403884005,624040.9369827035,624208.6336905379,624115.2648537887,624159.5594597377,624258.8616807048,624481.1142987844,624974.196306244,626059.7781733621,628433.2398240997,633587.8017008001,644706.1423041971,668447.7005608376,718452.7720033713,821800.2290628509,1.0298525358288529e6,-31.62251289380174,-2.2583241175801136,0.9397541542185146,0.9048657371888774,0.7194469748783062,0.6466360580634254,0.5690360360480352,0.48655731786849266,0.3991419456303859,0.30676188357724965,0.209419749412279,0.10714661291218264,0.0
