1.0843428881632227e-97,4.83506026363378e-5,9.699533170924933e-5,0.00013008632598858168,0.00014763238332775257,0.00015764212295427563,0.00016490483174263901,0.0001709141592297118,0.0001759375835783917,0.0001803516705000899,0.00018431613701169064,0.00018752761706766972,0.00019022188464227238,0.00019248593084942477,0.00019407676508254265,0.0001954371121120561,0.00019618867164384566,0.00019620094342140583,0.00019609729164582322,0.00019591167454144568,0.00019497563012486877,0.0001931389625334361,0.00019059063312881896,0.00018753785212321942,0.00018413122922760373,0.00018049302525682674,0.00017674826901458977,0.00017312746437621573,0.00016993135107428166,0.00016796890637671278,0.0001677452215943954,0.00017137360916795919,0.00017777907139993182,0.00018574613841663778,0.00019322559613880972,0.00021899655029153817,0.0002722976585276676,0.00034390324471299233,0.0004246292126267791,0.0005076425534298079,0.0005937315918213778,0.0006920111116227069,0.01844475764015886,0.005409414531201443,0.0011115354694708802,0.00032181344829888256,0.00018296068306668595,0.00014219006504774957,0.00012021725845723271,0.00010501846475312485,9.358620596387686e-5,8.460670936824352e-5,7.733701354039534e-5,7.131171122048097e-5,6.622246846291343e-5,6.185664589512806e-5,5.8062697700779564e-5,5.472951765259304e-5,5.1773615121543186e-5,4.913088925735557e-5,4.675119520834229e-5,4.459465684168728e-5,4.262910290358878e-5,4.082824488069316e-5,3.9170356318310475e-5,3.7637298537526594e-5,3.621379031786115e-5,3.4886852421263103e-5,3.364537941429301e-5,3.247980549259972e-5,3.1381840620355676e-5,3.0344259878769643e-5,2.9360733497769606e-5,2.842568827662807e-5,2.753419340956957e-5,2.6681865401491117e-5,2.586478796032949e-5,2.5079443633969385e-5,2.4322654574574965e-5,2.3591530246948425e-5,2.2883420180261317e-5,2.2195870143256666e-5,2.1526580701167586e-5,2.0873366963595665e-5,2.02341121460375e-5,1.9606696791650032e-5,1.89888999116832e-5,1.837829414225774e-5,1.777210737227515e-5,1.7166978070277314e-5,1.655853247071263e-5,1.5940651350111715e-5,1.5304132922594224e-5,1.4634115328443636e-5,1.3904820120890883e-5,1.3068222070327387e-5,1.2028617656126947e-5,1.0587009213832648e-5,8.351756008739442e-6,5.326542703345679e-6
3.494964756252911e-97,4.56780044879346e-5,9.598351731689068e-5,0.00013490544958707785,0.00015813299808390286,0.0001720523666174269,0.00018212501075960124,0.00019060150224743541,0.00019810965425109915,0.00020509495322360304,0.0002117895827840001,0.00021798425859182114,0.00022385148748165485,0.00022951770122458013,0.00023481400918772466,0.00024011038645856077,0.0002451883621180497,0.00024990548679906967,0.0002548114719313222,0.0002601378282176139,0.00026541856232022246,0.0002704501516671341,0.00027541500153109035,0.0002806586899009224,0.00028657974497245923,0.0002936477037520553,0.00030244107686647106,0.0003140349700722121,0.00032991793177104714,0.0003537706278804879,0.00038665296920288946,0.00045116343306566924,0.0005738193913353122,0.0008004301552846431,0.0012833174282340977,0.00803213312775196,0.02057711411919777,0.03374195666182225,0.04453420710240001,0.05229639077302885,0.057592920992837554,0.06125914510677797,0.015605963733538033,0.0026271275007513843,0.0005358146773686425,0.00023218712461871128,0.0001650783525427792,0.00013492182508710793,0.00011551765275146047,0.00010146490662660904,9.07114800014978e-5,8.217975620823705e-5,7.522355824460909e-5,6.942731760577386e-5,6.451111074888751e-5,6.0279539378755354e-5,5.6592024120692656e-5,5.334470858019603e-5,5.045905534147658e-5,4.7874445282497096e-5,4.554324192361563e-5,4.342741511713268e-5,4.149617721907772e-5,3.972429305198492e-5,3.809084853759254e-5,3.657833804792309e-5,3.517197737330623e-5,3.385917908847491e-5,3.26291465891872e-5,3.147255601158377e-5,3.0381304015253607e-5,2.9348305437659723e-5,2.8367329028254984e-5,2.743286243028583e-5,2.653999967919004e-5,2.5684345977138032e-5,2.4861935531862493e-5,2.406915893684808e-5,2.3302696944554577e-5,2.2559457590029804e-5,2.1836513430823294e-5,2.1131035232900823e-5,2.0440217885243015e-5,1.976119242207383e-5,1.9090909303580303e-5,1.842596348481366e-5,1.7762338550998596e-5,1.7095058934925856e-5,1.641767008576067e-5,1.5721390053819858e-5,1.4993723699066432e-5,1.4216198918656157e-5,1.3360679139549794e-5,1.2383572475716042e-5,1.1217808624046646e-5,9.765852389172958e-6,7.90799116897284e-6,5.557388566978799e-6,3.1075282602166303e-6,2.601780562714592e-5
1.1230358086814327e-96,4.2754666148235834e-5,9.298858890133102e-5,0.00013617231217614753,0.0001645092031407995,0.0001822045440670978,0.00019487199282660839,0.00020542219841097293,0.0002149164449869627,0.00022393891125627432,0.00023281624573286692,0.0002414677416721125,0.00025004751639414206,0.0002587304700704826,0.0002674670815853122,0.0002766039261544911,0.00028612980354497533,0.00029602589544195344,0.00030685124938363014,0.0003191254146154867,0.00033288166129069987,0.00034829923461203357,0.00036603106346448714,0.0003872291606138288,0.0004136289188384185,0.00044787857868531416,0.0004938953177118759,0.0005597712179718974,0.0006586821687735235,0.000849779920925809,0.001318026350476311,0.005137848215095188,0.012658686085958557,0.022192825002057513,0.0314667003203666,0.03314870814249816,0.027195399023597373,0.01895795734281968,0.011900491036539267,0.007112266965749991,0.00430388505610325,0.0027926976230235228,0.0010820519355744433,0.0004633105621978954,0.00027021927556201893,0.00019395325354773195,0.00015391247494870932,0.00012870982111016236,0.0001111300413701156,9.80661302731554e-5,8.793215464246636e-5,7.981839062473427e-5,7.315890361121865e-5,6.758163207425761e-5,6.283209171264075e-5,5.873058855776736e-5,5.51466626852318e-5,5.198321729195704e-5,4.916637266398804e-5,4.663880689800401e-5,4.435527299170895e-5,4.227950788041129e-5,4.038205362273324e-5,3.863869038507098e-5,3.702928870623079e-5,3.553695479648459e-5,3.414738429488772e-5,3.2848366688218704e-5,3.162940017596399e-5,3.0481388497456402e-5,2.939639921877876e-5,2.836746847187621e-5,2.7388440961289533e-5,2.6453836725029543e-5,2.5558737992325408e-5,2.4698690735263976e-5,2.386961627931902e-5,2.3067728704941628e-5,2.2289453718402428e-5,2.1531344175881518e-5,2.0789986389956236e-5,2.0061889646092427e-5,1.9343348935897105e-5,1.863026629993196e-5,1.7917903880085174e-5,1.7200522802600095e-5,1.6470862782243097e-5,1.5719423541842003e-5,1.4933448865583666e-5,1.4095487169398124e-5,1.3181507514354116e-5,1.2158855987673588e-5,1.0985178304814258e-5,9.611277401691637e-6,7.993408924449706e-6,6.119999070447644e-6,4.045715942763548e-6,2.132753074588046e-6,1.98444351638324e-5,4.350698502412838e-5
3.597651125384556e-96,3.9980557506347084e-5,8.931268094749399e-5,0.00013591023361743127,0.00016920050030325918,0.00019094364512735765,0.00020649096637368353,0.00021926521861194615,0.00023078872187481448,0.00024185198636002118,0.0002529055408215436,0.00026401321865633236,0.00027535402669983945,0.000287160993735671,0.0002995202431279518,0.0003128122968804853,0.000327248115993915,0.0003430319389195654,0.0003608613960277739,0.00038164508819654627,0.00040615623095084186,0.0004354694397753982,0.0004714873346101569,0.0005174533887118657,0.0005788641982814617,0.0006656732929635638,0.0007911721832319066,0.0010231187450174628,0.0017628980234789776,0.004573059092806738,0.009842067142584135,0.014052675899630834,0.015298639592301039,0.013707578871554995,0.01063141061148423,0.007362427923512551,0.004746129322644147,0.003006721522418831,0.001976846421643385,0.0013966223244817478,0.0010631454083718506,0.0008558085536974243,0.0005346087521842019,0.00033549599530420667,0.00023397256885581197,0.00017892871822658405,0.0001454939778054259,0.000123101345098801,0.00010699299527410003,9.480405703504042e-5,8.523612133337776e-5,7.751123115584307e-5,7.11312796543061e-5,6.576223289758762e-5,6.117232326113846e-5,5.719610121515847e-5,5.37123971373452e-5,5.0630380402710994e-5,4.7880523429439395e-5,4.540860545956151e-5,4.3171638961743735e-5,4.113503896901995e-5,3.927061429819899e-5,3.755511427338728e-5,3.596915865350301e-5,3.4496436873197086e-5,3.312309975059282e-5,3.1837290796487896e-5,3.062878009918773e-5,2.9488674373930016e-5,2.8409184004157467e-5,2.738343287723119e-5,2.6405300250302938e-5,2.5469286230024907e-5,2.4570394002888966e-5,2.3704022884784608e-5,2.2865866646456326e-5,2.2051811459514257e-5,2.125782712969046e-5,2.0479843973555405e-5,1.9713605600282005e-5,1.8954484923457917e-5,1.8197247080090337e-5,1.7435737831550802e-5,1.6662466139064133e-5,1.5868040746968213e-5,1.504044805527717e-5,1.4164228670681539e-5,1.3219696239413323e-5,1.2182602183961256e-5,1.1025205211383577e-5,9.720415484297048e-6,8.250932425152667e-6,6.62345453788755e-6,4.882545734145094e-6,3.1125777423456267e-6,1.586237559277706e-6,1.5987084810357648e-5,3.467825612970511e-5,5.896154042899025e-5
1.1489976136887998e-95,3.741607545082693e-5,8.523291112106998e-5,0.00013449380818616829,0.00017255723892431007,0.00019862029798274573,0.0002174212572319374,0.0002327064015387384,0.00024644337824186014,0.0002596839879986547,0.0002730393956422439,0.0002867366037994177,0.0003010230796532527,0.0003162102591909663,0.0003325369064444014,0.00035047881330001234,0.000370495961674879,0.0003931100322067817,0.0004193177867976922,0.00045057098304848394,0.0004886437079247007,0.0005360715227723852,0.0005969838899472641,0.000678405457765687,0.0007927605192527109,0.0009686620013142143,0.0013386632728422776,0.002708037212016606,0.005569319710951129,0.00861651253056235,0.01051185336437496,0.010402298223783189,0.008695937393936475,0.006400214124237772,0.004338146622617839,0.0028390392894770532,0.0018876230413007286,0.001326940403107059,0.0009988799346153173,0.0007960023903493243,0.0006586400216937742,0.0005570784681421552,0.00040187384675587307,0.00028350873614341144,0.00021117427453271273,0.0001669007507042315,0.00013803860154610448,0.00011790968818345753,0.00010307192957982573,9.166696661657533e-5,8.261802597757132e-5,7.525537082385595e-5,6.913881511511686e-5,6.396768256638126e-5,5.9530524262569495e-5,5.5674819244842744e-5,5.228792687094971e-5,4.928482232869614e-5,4.6600040801372495e-5,4.4182274225412714e-5,4.1990667558361585e-5,3.999222534019386e-5,3.81599589360887e-5,3.6471538162581166e-5,3.490829305924136e-5,3.345446302892866e-5,3.209662348234188e-5,3.082324157675524e-5,2.9624326884569342e-5,2.8491152400995458e-5,2.741602782588714e-5,2.6392111509919927e-5,2.5413250473701386e-5,2.447383988787645e-5,2.356869459017206e-5,2.2692925753366915e-5,2.1841815764990555e-5,2.101068378197399e-5,2.019473327131031e-5,1.9388871243891954e-5,1.858748710087536e-5,1.7784177919900903e-5,1.6971408719120513e-5,1.614010403537609e-5,1.527918554090603e-5,1.4375118129959367e-5,1.3411654171133495e-5,1.2370185039152451e-5,1.1231351484462437e-5,9.978773424332144e-6,8.60554165124818e-6,7.122709844835804e-6,5.566286367379445e-6,3.997056865304574e-6,2.489616509723184e-6,1.2411819969820877e-6,1.3346150121977287e-5,2.8632932764007936e-5,4.821381179813884e-5,7.29508804885243e-5
3.658422383942391e-95,3.507798694707283e-5,8.088586841617019e-5,0.00013208542506553162,0.00017467580026239078,0.0002052695928876532,0.00022771229088315952,0.00024586522451189275,0.00026208503069992677,0.0002777196263769485,0.00029358017568205917,0.0003100818246916131,0.0003275870287786636,0.0003465204100106402,0.00036730460331861685,0.00039058815396956484,0.0004171485504381247,0.0004479661623702192,0.00048460027097825065,0.0005294140953911265,0.000585803964066328,0.0006590251503444009,0.0007579388883061759,0.0008977669073027778,0.0011288048983027162,0.0016738371565109115,0.003102781030116915,0.005261587291690309,0.007359021287997775,0.008395116263644671,0.008016354638102829,0.0065884273380229005,0.0048299109223802735,0.0032982623931784878,0.002206982790182361,0.0015173253597280645,0.0011050075015611638,0.0008562460017746967,0.0006962018970172317,0.0005837371818050112,0.0004982286385835083,0.00042950111382400924,0.0003319593744786704,0.0002495276787252832,0.0001936019121864676,0.00015664174738080731,0.00013130920464025868,0.0001130691309028106,9.93425999690802e-5,8.864418644085607e-5,8.007259172240652e-5,7.30479459376331e-5,6.717980683609289e-5,6.219685840273962e-5,5.790586341426898e-5,5.416604979797177e-5,5.08726121217071e-5,4.7945905857772625e-5,4.532425784566587e-5,4.295909362652126e-5,4.081156794058332e-5,3.88501873665593e-5,3.7049100543718754e-5,3.538684630125441e-5,3.38454215757954e-5,3.240957631436819e-5,3.10662717777153e-5,2.980425782442582e-5,2.861373753580812e-5,2.7486096136393094e-5,2.6413677000540906e-5,2.5389591468672797e-5,2.440755178658214e-5,2.3461718083026066e-5,2.2546551147061018e-5,2.165666302207244e-5,2.0786657245430535e-5,1.9930950189400114e-5,1.9083564839780468e-5,1.8237889478599115e-5,1.7386398068068067e-5,1.6520340525724203e-5,1.562943642692735e-5,1.470165467077179e-5,1.3723243765522896e-5,1.2679302404557148e-5,1.1555342881933652e-5,1.0340365921279933e-5,9.031620522827558e-6,7.640243878306935e-6,6.195483764064289e-6,4.744233225280684e-6,3.343903767193098e-6,2.05042160630415e-6,1.0066199552676854e-6,1.142725032958366e-5,2.4281045285178914e-5,4.043952407316811e-5,6.0738449980667176e-5,8.581953638195171e-5
1.161296729338599e-94,3.297086901141715e-5,7.636733627444919e-5,0.0001287847292142475,0.00017558748980434752,0.00021083949556302363,0.00023728738675197724,0.0002586991132623446,0.00027772897158964265,0.0002960293273291586,0.00031464486007536297,0.0003342055710911048,0.00035523315693005114,0.0003783047864644973,0.0004040612006124299,0.0004333956939682212,0.00046747664761455815,0.0005078744595615688,0.0005569649081495941,0.0006184139506896343,0.0006979046136471655,0.0008047436939659048,0.0009539083297191502,0.0012046813009776603,0.0017651423112192025,0.0029735846324572667,0.004682002638624026,0.00625839371901967,0.006994018442754773,0.006624069185196508,0.005462404985104795,0.0040497840454646085,0.0028118728743000685,0.001918463109122536,0.0013470284638966218,0.0010003500049046454,0.0007873047553208564,0.0006475793639959874,0.0005477293472434456,0.00047083082214704125,0.00040843101630541,0.0003560703853003178,0.0002866329027450849,0.0002244687906052486,0.00017924935276764068,0.00014766856053638022,0.00012516606609923303,0.0001085302927430935,9.57843813649157e-5,8.572593605957818e-5,7.759469578917981e-5,7.08860336464295e-5,6.525244316535427e-5,6.044853395497667e-5,5.629742643723024e-5,5.266903975536434e-5,4.946577192910621e-5,4.661296575124373e-5,4.40524858042647e-5,4.173832080434255e-5,3.9633516124450556e-5,3.770799310560271e-5,3.593697005988613e-5,3.429979884165062e-5,3.277909323227748e-5,3.136006526130454e-5,3.0030011494043126e-5,2.877790840379795e-5,2.7594087374823014e-5,2.646996756059405e-5,2.5397830005952234e-5,2.4370619893576004e-5,2.3381766014324307e-5,2.242500795529821e-5,2.149422236627515e-5,2.0583240370383038e-5,1.968564927820726e-5,1.8794574248092068e-5,1.790244114542801e-5,1.700073366872517e-5,1.6079780705823593e-5,1.5128650667929304e-5,1.4135294743564348e-5,1.3087167774664194e-5,1.1972631341927947e-5,1.078342635680774e-5,9.518255073616191e-6,8.186865367460596e-6,6.813048080414199e-6,5.43438466887919e-6,4.097399741547609e-6,2.849062551856706e-6,1.7278333673466114e-6,8.386903493559354e-7,9.972183284886446e-6,2.1016970580421463e-5,3.464855880479375e-5,5.156096542226994e-5,7.244514857722042e-5,9.779556904427793e-5
3.6750833956637946e-94,3.1093294379586126e-5,7.176213994767387e-5,0.00012466819738875257,0.00017530930697749712,0.00021525967307912987,0.0002460307524203097,0.0002711075258394079,0.00029332660367946596,0.00031462648745517554,0.00033630950716640547,0.0003592495561168585,0.00038417461071822386,0.0004118654567622562,0.00044323320866532896,0.0004795070406166355,0.0005223618682856904,0.0005741476652121918,0.0006384112078062596,0.0007207379066871118,0.0008302166302444142,0.0009810418580861273,0.00123234459566976,0.001747614880802259,0.002747444048435128,0.004116958691135572,0.005387345825290525,0.005994559867811504,0.0057169346226406135,0.004774172918537331,0.003599937069437171,0.002546212670878983,0.0017674729034719231,0.0012581309894167134,0.0009442751274478495,0.0007495088649402827,0.0006209231662726563,0.0005285490243999405,0.0004570444484870051,0.00039873874007024054,0.0003495878569016187,0.00030724791531982283,0.00025407166362391784,0.00020479895962264823,0.00016712815260953143,0.00013968627303459095,0.00011950879031102307,0.0001042536143143805,9.237950967921031e-5,8.290331791583648e-5,7.517944592921972e-5,6.876670442766012e-5,6.335481474667295e-5,5.872134895048954e-5,5.470414955656679e-5,5.1182877024624974e-5,4.806655664043101e-5,4.528515483571341e-5,4.278383520497891e-5,4.0518986291369005e-5,3.845542695797487e-5,3.65644044779932e-5,3.48221348137048e-5,3.320871978155184e-5,3.1707330128392376e-5,3.0303578603669186e-5,2.898503005425277e-5,2.7740810777433803e-5,2.6561289569269386e-5,2.5437809768789428e-5,2.4362456253521714e-5,2.3327844513402537e-5,2.2326921185725583e-5,2.135276729994818e-5,2.0398397599908946e-5,1.9456552629701814e-5,1.851948629447134e-5,1.7578762760450183e-5,1.662509632837095e-5,1.564830060547356e-5,1.4637461844960627e-5,1.3581511331500908e-5,1.2470418939942734e-5,1.1297202514455138e-5,1.0060741627680202e-5,8.768917687326174e-6,7.4409745120586395e-6,6.107597639189342e-6,4.807623863652895e-6,3.5817644021723945e-6,2.4654205582063812e-6,1.4832048652543225e-6,7.137355068513797e-7,8.832584143832603e-6,1.848719479153385e-5,3.0206069456747376e-5,4.454175618403746e-5,6.210351116050159e-5,8.347296921983669e-5,0.00010903948873818134
1.1594868638713137e-93,2.943807104289865e-5,6.71567358454788e-5,0.00011980047394541828,0.00017385233074925947,0.00021845279826810467,0.0002537995287950572,0.0002829377102416736,0.00030875879571983086,0.0003334439001424908,0.0003585628211771599,0.0003852602929472842,0.0004145184179610019,0.00044738185047909454,0.0004851023698168639,0.0005293590665745222,0.0005824971406164533,0.0006479116922912636,0.0007308045743604743,0.0008395856842955036,0.0009876281257830103,0.0012261659849570471,0.0016742932106467033,0.002492521047764662,0.0036093660797654613,0.004673687098175568,0.005230772500669589,0.005060613015798688,0.0043068510186367905,0.0033129865387436573,0.0023880917935696563,0.0016833242981874395,0.0012103993655586756,0.0009134344562703006,0.0007278136852381912,0.0006054365901651131,0.0005177835459351406,0.00044998669222301343,0.0003946087806178185,0.00034779769822577706,0.00030734728670261073,0.000271858618843159,0.00022914818569194778,0.00018872369509296579,0.0001566508501679355,0.00013249363300352334,0.00011426109296296146,0.00010020660531288781,8.911253007168992e-5,8.016821323684749e-5,7.282217117090186e-5,6.668702435396442e-5,6.148490660374367e-5,5.701378563009899e-5,5.3124778972887023e-5,4.970643310563928e-5,4.6673873534369613e-5,4.3961352301100315e-5,4.1517105972396354e-5,3.9299764533468825e-5,3.7275803067140576e-5,3.541770201749504e-5,3.370259578209014e-5,3.211126272397902e-5,3.062735698491746e-5,2.9236813281287092e-5,2.79273761696758e-5,2.6688218818967834e-5,2.5509625493187257e-5,2.438271823107306e-5,2.3299212693184715e-5,2.2251191643130162e-5,2.123088783426597e-5,2.023047214233641e-5,1.9241848947480505e-5,1.825647093617198e-5,1.726520223132055e-5,1.6258284916489543e-5,1.5225500938196427e-5,1.4156664572368282e-5,1.3042611427440382e-5,1.1876825172634296e-5,1.065769452533355e-5,9.39106204528572e-6,8.09225961674213e-6,6.786490459780266e-6,5.506646088992986e-6,4.28861801382599e-6,3.1654139033107145e-6,2.1620689160353576e-6,1.2928986134316144e-6,6.179366019923005e-7,7.917153708909738e-6,1.6474099246388345e-5,2.6708511444501837e-5,3.905714741036329e-5,5.4023043592492715e-5,7.214784481320402e-5,9.392619971927819e-5,0.00011966940936850299
3.6470280648100693e-93,2.7991668063477138e-5,6.264629894298013e-5,0.00011424355658414222,0.00017122829352024462,0.00022034584095803527,0.0002604408434220774,0.0002940037181401846,0.0003238538092460555,0.00035235077918944915,0.0003813245697856788,0.0004122109823420125,0.0004462916442152015,0.00048494055986765213,0.0005298360058937267,0.0005832465703613557,0.0006484098981494137,0.0007301399735397492,0.0008359560787932346,0.0009781384777557424,0.0011943868448496917,0.001572916257076157,0.0022385469107920526,0.0031575440414070583,0.004073260347109935,0.004610123828452735,0.0045470804104836456,0.003957684574750596,0.003113726009711154,0.0022885855065768236,0.0016363694192651418,0.001185981213186326,0.0008975676144746266,0.0007157216059702618,0.0005963084333039527,0.0005115640265157169,0.0004464249837180216,0.0003933070329487882,0.0003483442204292315,0.00030940458405979385,0.0002751535787721707,0.0002446814193969704,0.0002092175676185587,0.0001752008163047887,0.00014743391135610252,0.0001259450313700487,0.00010936305102344231,9.636207731212156e-5,8.596983670749314e-5,7.751314236548809e-5,7.051836575047157e-5,6.464401755750237e-5,5.964055906373676e-5,5.5324121214289976e-5,5.155781204832096e-5,4.823829138902786e-5,4.528630083544378e-5,4.2640061858626896e-5,4.02506678113033e-5,3.807883414695792e-5,3.609257215080371e-5,3.426549586346839e-5,3.25755684584785e-5,3.1004157419668457e-5,2.9535309013479922e-5,2.815517962221339e-5,2.6851579534130955e-5,2.5613596994038003e-5,2.443127882578186e-5,2.329535018319815e-5,2.2196961161619054e-5,2.1127453195590863e-5,2.0078144651593373e-5,1.904014440182521e-5,1.8004216420123504e-5,1.696073957848531e-5,1.5899835558631977e-5,1.481177046804062e-5,1.3687758604676656e-5,1.2521279251509169e-5,1.130991131245341e-5,1.0057452895935529e-5,8.775746527411269e-6,7.485340115574729e-6,6.214172493788174e-6,4.994091417948561e-6,3.856002677438015e-6,2.8251744602185914e-6,1.9181270239657677e-6,1.141737085386997e-6,5.427195656176389e-7,7.166655158332616e-6,1.4837313529451837e-5,2.3893387586928935e-5,3.468199284886449e-5,4.76099126847772e-5,6.314052735370909e-5,8.175769053596632e-5,0.00010388541549593178,0.00012977525738802005
